031154.00,22.313568,N,114.168776,E,3.3,M
031155.00,22.313568,N,114.168777,E,3.6,M
031156.00,22.313571,N,114.168777,E,4.1,M
031157.00,22.313575,N,114.168776,E,4.1,M
031158.00,22.313582,N,114.168776,E,4.0,M
031159.00,22.313591,N,114.168775,E,3.4,M
031200.00,22.313597,N,114.168773,E,3.7,M
031201.00,22.313601,N,114.16877,E,3.8,M
031202.00,22.313606,N,114.168769,E,3.7,M
031203.00,22.313611,N,114.168767,E,3.8,M
031204.00,22.313616,N,114.168766,E,3.7,M
031205.00,22.313621,N,114.168765,E,3.7,M
031206.00,22.313624,N,114.168763,E,3.5,M
031207.00,22.313627,N,114.168763,E,3.9,M
031208.00,22.313631,N,114.168762,E,4.2,M
031209.00,22.313634,N,114.168762,E,4.5,M
031210.00,22.313633,N,114.168762,E,4.5,M
031211.00,22.313633,N,114.168762,E,4.5,M
031212.00,22.313633,N,114.168762,E,4.5,M
031213.00,22.313633,N,114.168762,E,4.5,M
031214.00,22.313641,N,114.168762,E,5.4,M
031215.00,22.313648,N,114.168761,E,5.7,M
031216.00,22.313656,N,114.168757,E,5.7,M
031217.00,22.313669,N,114.168754,E,6.3,M
031218.00,22.313681,N,114.168751,E,6.2,M
031219.00,22.313695,N,114.168748,E,6.4,M
031220.00,22.313709,N,114.168742,E,6.1,M
031221.00,22.313727,N,114.168738,E,5.9,M
031222.00,22.313747,N,114.16873,E,5.9,M
031223.00,22.313767,N,114.168722,E,5.6,M
031224.00,22.313784,N,114.168718,E,5.8,M
031225.00,22.313802,N,114.168713,E,5.6,M
031226.00,22.313814,N,114.168707,E,5.5,M
031227.00,22.313823,N,114.168704,E,5.4,M
031228.00,22.31383,N,114.168702,E,5.6,M
031229.00,22.31384,N,114.168702,E,6.0,M
031230.00,22.313851,N,114.168702,E,5.9,M
031231.00,22.313863,N,114.1687,E,5.8,M
031232.00,22.313877,N,114.168698,E,6.0,M
031233.00,22.313891,N,114.168694,E,5.6,M
031234.00,22.313903,N,114.168694,E,5.8,M
031235.00,22.313915,N,114.168689,E,5.2,M
031236.00,22.313921,N,114.168688,E,4.8,M
031237.00,22.313924,N,114.168688,E,4.3,M
031238.00,22.313923,N,114.168689,E,3.5,M
031239.00,22.313922,N,114.16869,E,3.3,M
031240.00,22.313921,N,114.16869,E,3.1,M
031241.00,22.313922,N,114.168691,E,3.0,M
031242.00,22.313923,N,114.168691,E,3.7,M
031243.00,22.313923,N,114.168691,E,3.7,M
031244.00,22.313923,N,114.168691,E,3.7,M
031245.00,22.313923,N,114.168691,E,3.7,M
031246.00,22.313923,N,114.168691,E,3.7,M
031247.00,22.313923,N,114.168691,E,3.7,M
031248.00,22.313923,N,114.168691,E,3.7,M
031249.00,22.313923,N,114.168691,E,3.7,M
031250.00,22.313923,N,114.168691,E,3.7,M
031251.00,22.313923,N,114.168691,E,3.7,M
031252.00,22.313931,N,114.168693,E,5.7,M
031253.00,22.313935,N,114.168692,E,5.7,M
031254.00,22.313943,N,114.168691,E,5.6,M
031255.00,22.313953,N,114.168687,E,5.3,M
031256.00,22.313966,N,114.168682,E,4.8,M
031257.00,22.313974,N,114.168677,E,4.7,M
031258.00,22.313979,N,114.168674,E,4.1,M
031259.00,22.31398,N,114.168673,E,3.2,M
031300.00,22.313981,N,114.168672,E,2.5,M
031301.00,22.313981,N,114.168672,E,2.5,M
031302.00,22.313983,N,114.16867,E,1.5,M
031303.00,22.313987,N,114.168667,E,0.9,M
031304.00,22.313996,N,114.168665,E,0.5,M
031305.00,22.314006,N,114.168664,E,0.3,M
031306.00,22.314013,N,114.168659,E,-0.3,M
031307.00,22.314026,N,114.168654,E,-0.4,M
031308.00,22.314041,N,114.168655,E,-0.8,M
031309.00,22.314055,N,114.168654,E,-2.0,M
031310.00,22.31407,N,114.168651,E,-2.4,M
031311.00,22.314088,N,114.168649,E,-2.5,M
031312.00,22.314111,N,114.168647,E,-2.0,M
031313.00,22.314136,N,114.168637,E,-2.0,M
031314.00,22.314171,N,114.168631,E,-2.3,M
031315.00,22.314214,N,114.168625,E,-2.3,M
031316.00,22.314258,N,114.16862,E,-1.6,M
031317.00,22.314304,N,114.16861,E,-2.2,M
031318.00,22.314356,N,114.168604,E,-3.2,M
031319.00,22.31441,N,114.168595,E,-2.4,M
031320.00,22.314468,N,114.168584,E,-2.0,M
031321.00,22.314528,N,114.168573,E,-2.1,M
